,Content ID,Reaction Type,Reaction Score,Datetime,Content Type,Category,,Sorted,Score
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,75,9/3/2020 1:15,GIF,tennis,,,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12,1/9/2021 10:46,GIF,tennis,,,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20,9/19/2020 22:29,GIF,tennis,,,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,75,5/29/2021 7:21,GIF,tennis,,,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12,5/15/2021 19:04,GIF,tennis,,,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,45,8/15/2020 12:27,GIF,tennis,,,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,0,3/31/2021 15:51,GIF,tennis,,,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,35,2/15/2021 3:32,GIF,tennis,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,15,3/29/2021 19:03,GIF,tennis,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,15,7/29/2020 10:40,GIF,tennis,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5,5/8/2021 13:47,GIF,tennis,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,60,11/6/2020 2:36,GIF,tennis,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,75,7/25/2020 16:31,GIF,tennis,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12,12/4/2020 0:56,GIF,tennis,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,75,9/22/2020 2:08,GIF,tennis,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5,7/5/2020 5:50,GIF,tennis,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,70,10/20/2020 12:11,GIF,tennis,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,60,1/11/2021 6:02,GIF,tennis,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,70,2/28/2021 7:51,GIF,tennis,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,45,12/6/2020 13:45,GIF,tennis,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,35,5/5/2021 9:54,GIF,tennis,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,30,8/27/2020 18:36,GIF,tennis,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,60,10/15/2020 1:29,GIF,tennis,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,35,1/15/2021 11:33,GIF,tennis,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,45,3/1/2021 20:26,GIF,tennis,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,35,11/28/2020 2:11,GIF,tennis,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,60,6/26/2020 19:05,GIF,tennis,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,70,12/30/2020 13:37,GIF,tennis,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,75,2/14/2021 21:15,GIF,tennis,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,70,3/27/2021 20:07,GIF,tennis,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,10,8/23/2020 7:38,GIF,tennis,,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,60,11/9/2020 8:23,GIF,tennis,,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5,5/12/2021 20:45,GIF,tennis,,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5,4/15/2021 13:23,GIF,tennis,,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,35,8/16/2020 22:58,GIF,tennis,,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,0,9/11/2020 16:22,GIF,tennis,,,
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,45,4/13/2021 1:43,GIF,tennis,,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,70,12/13/2020 15:59,GIF,tennis,,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,10,12/3/2020 8:08,GIF,tennis,,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,0,10/13/2020 16:31,GIF,tennis,,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,70,12/4/2020 10:04,GIF,tennis,,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,35,1/25/2021 11:00,GIF,tennis,,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5,5/4/2021 19:40,GIF,tennis,,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,0,7/23/2020 19:31,GIF,tennis,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,65,1/6/2021 6:08,video,food,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,12,10/21/2020 3:48,video,food,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,12,2/23/2021 22:36,video,food,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,1/26/2021 1:00,video,food,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,35,12/18/2020 14:07,video,food,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20,5/23/2021 23:27,video,food,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,12,10/31/2020 3:17,video,food,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20,2/20/2021 20:02,video,food,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,10/28/2020 13:14,video,food,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,35,8/30/2020 0:08,video,food,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,0,12/8/2020 13:12,video,food,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,15,11/4/2020 21:06,video,food,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,15,8/24/2020 13:48,video,food,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,0,1/5/2021 13:15,video,food,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,72,2/28/2021 9:21,video,food,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,10,9/22/2020 4:09,video,food,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,0,11/8/2020 2:43,video,food,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,65,10/26/2020 11:48,video,food,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,60,11/4/2020 14:58,video,food,,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,65,5/31/2021 1:24,video,food,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,35,3/7/2021 6:31,video,food,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,45,6/17/2021 23:27,video,food,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,45,7/27/2020 23:54,video,food,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,0,4/19/2021 1:45,video,food,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,50,10/5/2020 13:55,video,food,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,9/28/2020 8:49,video,food,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,10,2/25/2021 4:02,video,food,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,60,12/24/2020 22:31,video,food,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,60,6/15/2021 12:15,video,food,,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,10,5/3/2021 23:10,video,food,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,45,2/12/2021 4:23,video,food,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,72,8/31/2020 0:39,video,food,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20,1/11/2021 8:47,video,food,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,8/2/2020 20:28,video,food,,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,0,10/18/2020 12:49,video,food,,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,35,3/28/2021 8:08,video,food,,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,2/11/2021 4:02,video,food,,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,60,8/12/2020 23:43,video,food,,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,15,1/7/2021 2:48,video,food,,,
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,30,10/27/2020 3:58,video,food,,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,15,2/19/2021 0:55,video,food,,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,6/8/2021 10:45,video,food,,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,50,10/18/2020 4:17,video,food,,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,75,11/5/2020 13:54,video,food,,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,45,8/16/2020 12:12,video,food,,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,15,10/14/2020 14:55,video,food,,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,35,4/1/2021 12:04,video,food,,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,50,9/25/2020 6:17,video,food,,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,45,3/3/2021 18:40,audio,travel,,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30,10/30/2020 3:52,GIF,fitness,,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,50,2/12/2021 5:48,GIF,fitness,,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,0,2/8/2021 3:28,GIF,fitness,,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30,4/2/2021 7:49,GIF,fitness,,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,12,6/30/2020 5:53,GIF,fitness,,,
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,12,10/22/2020 23:10,GIF,fitness,,,
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,20,6/16/2021 13:46,GIF,fitness,,,
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,70,8/10/2020 13:42,GIF,fitness,,,
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,72,7/26/2020 19:34,GIF,soccer,,,
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,30,12/12/2020 15:31,GIF,soccer,,,
368,f332d362-dc48-46c2-a64b-641157c0987e,want,70,8/21/2020 15:22,GIF,soccer,,,
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,20,5/31/2021 20:37,GIF,soccer,,,
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,20,2/14/2021 6:00,GIF,soccer,,,
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,0,2/15/2021 20:35,GIF,soccer,,,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,5,9/8/2020 14:01,video,public speaking,,,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,12,10/28/2020 7:37,video,public speaking,,,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,30,11/21/2020 19:53,video,public speaking,,,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,15,10/16/2020 22:41,video,public speaking,,,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,5,1/8/2021 12:46,video,public speaking,,,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,70,9/7/2020 6:55,video,public speaking,,,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,5,1/26/2021 16:14,video,public speaking,,,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,12,9/15/2020 22:47,video,public speaking,,,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,65,11/9/2020 0:34,video,public speaking,,,
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,50,9/3/2020 13:36,video,public speaking,,,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,20,2/1/2021 4:49,video,public speaking,,,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,70,4/14/2021 18:36,video,public speaking,,,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,65,1/12/2021 11:57,video,public speaking,,,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,10,11/2/2020 22:53,video,public speaking,,,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,60,3/8/2021 0:05,video,public speaking,,,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,70,9/14/2020 5:11,video,public speaking,,,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,10,7/28/2020 9:50,video,public speaking,,,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,70,6/30/2020 1:25,video,public speaking,,,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,72,1/26/2021 19:53,video,public speaking,,,
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,70,6/30/2020 7:10,video,public speaking,,,
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,72,5/19/2021 16:20,video,public speaking,,,
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,70,3/11/2021 23:55,video,public speaking,,,
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,70,10/17/2020 22:39,video,public speaking,,,
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,72,4/12/2021 17:12,video,public speaking,,,
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,5,11/25/2020 1:57,video,public speaking,,,
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,0,6/9/2021 9:41,video,public speaking,,,
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,35,5/20/2021 17:51,video,public speaking,,,
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,5,9/30/2020 18:09,video,public speaking,,,
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,75,10/7/2020 16:03,video,public speaking,,,
402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,15,10/7/2020 1:24,video,public speaking,,,
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,15,1/11/2021 16:13,video,public speaking,,,
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,0,12/26/2020 6:13,video,public speaking,,,
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,0,6/15/2021 17:31,video,public speaking,,,
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,15,5/21/2021 9:25,video,public speaking,,,
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,45,11/14/2020 15:11,video,public speaking,,,
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,75,5/5/2021 15:38,video,public speaking,,,
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,30,8/17/2020 10:08,video,public speaking,,,
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,45,12/31/2020 5:53,video,public speaking,,,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,0,11/21/2020 3:14,video,food,,,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,5,10/5/2020 18:00,video,food,,,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,70,5/28/2021 15:20,video,food,,,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,5,1/12/2021 12:14,video,food,,,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,15,2/20/2021 0:07,video,food,,,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,45,7/14/2020 21:01,video,food,,,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,12,6/5/2021 10:04,video,food,,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,70,3/23/2021 1:55,video,food,,,
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,70,5/18/2021 9:52,video,food,,,
421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,15,8/31/2020 5:22,video,food,,,
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,50,6/4/2021 16:57,video,food,,,
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,0,1/1/2021 11:23,video,food,,,
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,10,5/29/2021 4:16,video,food,,,
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,30,7/18/2020 10:43,video,food,,,
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,72,11/7/2020 1:54,video,food,,,
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,50,8/11/2020 12:01,video,food,,,
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,10,7/24/2020 18:23,video,food,,,
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,15,10/8/2020 8:38,video,food,,,
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,20,2/5/2021 13:05,video,food,,,
431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,20,11/9/2020 3:05,video,food,,,
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,30,7/26/2020 10:36,video,food,,,
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,50,5/19/2021 4:30,video,food,,,
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,75,11/15/2020 22:53,video,food,,,
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,12,2/4/2021 13:45,video,food,,,
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,45,8/1/2020 23:38,video,food,,,
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,75,9/22/2020 17:07,video,food,,,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,72,5/21/2021 12:47,video,tennis,,,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,35,2/25/2021 12:05,video,tennis,,,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,0,4/10/2021 9:41,video,tennis,,,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,12,4/6/2021 19:56,video,tennis,,,
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,12,4/5/2021 16:42,video,tennis,,,
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,0,12/14/2020 12:53,video,tennis,,,
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,60,3/6/2021 10:03,video,tennis,,,
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5,10/12/2020 1:42,video,tennis,,,
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,50,11/14/2020 10:25,video,tennis,,,
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,15,6/7/2021 12:44,video,tennis,,,
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5,2/13/2021 13:45,video,tennis,,,
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,65,5/8/2021 11:21,video,tennis,,,
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,15,11/20/2020 19:09,video,tennis,,,
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,70,7/18/2020 3:52,video,tennis,,,
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,65,8/27/2020 15:23,video,tennis,,,
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,10,9/29/2020 2:49,video,tennis,,,
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,50,8/17/2020 14:29,video,tennis,,,
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,70,8/16/2020 17:45,video,tennis,,,
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,50,7/6/2020 0:08,video,tennis,,,
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,60,7/22/2020 1:15,video,tennis,,,
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,15,5/16/2021 13:24,video,tennis,,,
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,65,5/20/2021 22:09,video,tennis,,,
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5,2/11/2021 8:54,video,tennis,,,
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,45,8/3/2020 17:58,video,tennis,,,
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,70,9/18/2020 16:29,video,tennis,,,
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5,3/27/2021 8:58,video,tennis,,,
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,10,7/13/2020 21:02,video,tennis,,,
466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,75,1/19/2021 3:07,video,tennis,,,
467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,70,4/30/2021 6:11,video,tennis,,,
468,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,50,4/4/2021 1:34,video,tennis,,,
469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,20,2/3/2021 18:41,video,tennis,,,
470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,0,10/6/2020 10:20,video,tennis,,,
471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,30,11/7/2020 17:59,video,tennis,,,
472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,10,12/22/2020 1:07,video,tennis,,,
473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,20,3/20/2021 14:45,video,tennis,,,
474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,45,8/14/2020 9:02,video,tennis,,,
475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,45,9/20/2020 19:55,video,tennis,,,
476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,15,12/20/2020 16:12,video,tennis,,,
477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,72,5/8/2021 18:54,video,tennis,,,
478,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,35,10/23/2020 18:02,video,tennis,,,
479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,0,8/27/2020 15:08,video,tennis,,,
480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,70,5/23/2021 4:59,video,tennis,,,
481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,65,11/27/2020 2:50,video,tennis,,,
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,75,4/16/2021 11:15,video,tennis,,,
483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5,5/29/2021 4:12,video,tennis,,,
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,12,10/27/2020 22:11,GIF,soccer,,,
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,45,4/3/2021 5:44,GIF,soccer,,,
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,10,6/29/2020 7:21,GIF,soccer,,,
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,5,9/24/2020 6:28,GIF,soccer,,,
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,0,9/13/2020 8:14,GIF,soccer,,,
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,0,8/19/2020 3:04,GIF,soccer,,,
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,70,5/11/2021 19:35,GIF,soccer,,,
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,20,4/2/2021 19:50,GIF,soccer,,,
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,70,9/22/2020 1:23,GIF,soccer,,,
494,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,15,8/5/2020 16:00,GIF,soccer,,,
495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,20,12/15/2020 21:35,GIF,soccer,,,
496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,65,5/28/2021 7:57,GIF,soccer,,,
497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,65,6/9/2021 3:55,GIF,soccer,,,
498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,70,9/7/2020 15:21,GIF,soccer,,,
499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,10,8/8/2020 0:29,GIF,soccer,,,
500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,50,12/19/2020 19:32,GIF,soccer,,,
501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,5,5/24/2021 6:17,GIF,soccer,,,
502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,12,1/26/2021 7:25,GIF,soccer,,,
503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,75,10/30/2020 16:05,GIF,soccer,,,
504,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,60,6/13/2021 16:05,GIF,soccer,,,
505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,30,12/18/2020 2:24,GIF,soccer,,,
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,15,7/21/2020 16:09,GIF,soccer,,,
507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,50,2/5/2021 15:30,GIF,soccer,,,
508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,70,12/10/2020 5:51,GIF,soccer,,,
509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,65,9/26/2020 12:50,GIF,soccer,,,
510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,70,1/13/2021 16:16,GIF,soccer,,,
511,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,50,11/12/2020 17:49,GIF,soccer,,,
512,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,0,3/9/2021 21:30,GIF,soccer,,,
513,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,60,5/18/2021 3:47,GIF,soccer,,,
514,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,75,6/12/2021 22:03,GIF,soccer,,,
516,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,75,8/2/2020 18:35,GIF,soccer,,,
517,f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,5,4/14/2021 13:48,GIF,soccer,,,
518,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,0,12/12/2020 23:02,GIF,soccer,,,
519,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,20,8/24/2020 9:55,GIF,soccer,,,
520,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,50,10/7/2020 9:31,GIF,soccer,,,
521,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,50,3/11/2021 14:45,GIF,soccer,,,
